seq_no,self_valid,link_valid,status
1361,True,True,VALID
1362,True,True,VALID
1363,True,True,VALID
1364,True,True,VALID
1365,True,True,VALID
1366,True,True,VALID
1367,True,True,VALID
1368,True,True,VALID
1369,True,True,VALID
1370,True,True,VALID
1371,True,True,VALID
1372,True,True,VALID
1373,True,True,VALID
1374,True,True,VALID
1375,True,True,VALID
1376,True,True,VALID
1377,True,True,VALID
1378,True,True,VALID
1379,True,True,VALID
1380,True,True,VALID
1381,True,True,VALID
1382,True,True,VALID
1383,True,True,VALID
1384,True,True,VALID
1385,True,True,VALID
1386,True,True,VALID
1387,True,True,VALID
1388,True,True,VALID
1389,True,True,VALID
1390,True,True,VALID
1391,True,True,VALID
1392,True,True,VALID
1393,True,True,VALID
1394,True,True,VALID
1395,True,True,VALID
1396,True,True,VALID
1397,True,True,VALID
1398,True,True,VALID
1399,True,True,VALID
1400,True,True,VALID
1401,True,True,VALID
1402,True,True,VALID
1403,True,True,VALID
1404,True,True,VALID
1405,True,True,VALID
1406,True,True,VALID
1407,True,True,VALID
1408,True,True,VALID
1409,True,True,VALID
1410,True,True,VALID
1411,True,True,VALID
1412,True,True,VALID
1413,True,True,VALID
1414,True,True,VALID
1415,True,True,VALID
1416,True,True,VALID
1417,True,True,VALID
1418,True,True,VALID
1419,True,True,VALID
1420,True,True,VALID
1421,True,True,VALID
1422,True,True,VALID
1423,True,True,VALID
1424,True,True,VALID
1425,True,True,VALID
1426,True,True,VALID
1427,True,True,VALID
1428,True,True,VALID
1429,True,True,VALID
1430,True,True,VALID
1431,True,True,VALID
1432,True,True,VALID
1433,True,True,VALID
1434,True,True,VALID
1435,True,True,VALID
1436,True,True,VALID
1437,True,True,VALID
1438,True,True,VALID
1439,True,True,VALID
1440,True,True,VALID
1441,True,True,VALID
1442,True,True,VALID
1443,True,True,VALID
1444,True,True,VALID
1445,True,True,VALID
1446,True,True,VALID
1447,True,True,VALID
1448,True,True,VALID
1449,True,True,VALID
1450,True,True,VALID
1451,True,True,VALID
1452,True,True,VALID
1453,True,True,VALID
1454,True,True,VALID
1455,True,True,VALID
1456,True,True,VALID
1457,True,True,VALID
1458,True,True,VALID
1459,True,True,VALID
1460,True,True,VALID
1461,True,True,VALID
1462,True,True,VALID
1463,True,True,VALID
1464,True,True,VALID
1465,True,True,VALID
1466,True,True,VALID
1467,True,True,VALID
1468,True,True,VALID
1469,True,True,VALID
1470,True,True,VALID
1471,True,True,VALID
1472,True,True,VALID
1473,True,True,VALID
1474,True,True,VALID
1475,True,True,VALID
1476,True,True,VALID
1477,True,True,VALID
1478,True,True,VALID
1479,True,True,VALID
1480,True,True,VALID
1481,True,True,VALID
1482,True,True,VALID
1483,True,True,VALID
1484,True,True,VALID
1485,True,True,VALID
1486,True,True,VALID
1487,True,True,VALID
1488,True,True,VALID
1489,True,True,VALID
1490,True,True,VALID
1491,True,True,VALID
1492,True,True,VALID
1493,True,True,VALID
1494,True,True,VALID
1495,True,True,VALID
1496,True,True,VALID
1497,True,True,VALID
1498,True,True,VALID
1499,True,True,VALID
1500,True,True,VALID
1501,True,True,VALID
1502,True,True,VALID
1503,True,True,VALID
1504,True,True,VALID
1505,True,True,VALID
1506,True,True,VALID
1507,True,True,VALID
1508,True,True,VALID
1509,True,True,VALID
1510,True,True,VALID
1511,True,True,VALID
1512,True,True,VALID
1513,True,True,VALID
1514,True,True,VALID
1515,True,True,VALID
1516,True,True,VALID
1517,True,True,VALID
1518,True,True,VALID
1519,True,True,VALID
1520,True,True,VALID
1521,True,True,VALID
1522,True,True,VALID
1523,True,True,VALID
1524,True,True,VALID
1525,True,True,VALID
1526,True,True,VALID
1527,True,True,VALID
1528,True,True,VALID
1529,True,True,VALID
1530,True,True,VALID
1531,True,True,VALID
1532,True,True,VALID
1533,True,True,VALID
1534,True,True,VALID
1535,True,True,VALID
1536,True,True,VALID
1537,True,True,VALID
1538,True,True,VALID
1539,True,True,VALID
1540,True,True,VALID
1541,True,True,VALID
1542,True,True,VALID
1543,True,True,VALID
1544,True,True,VALID
1545,True,True,VALID
1546,True,True,VALID
1547,True,True,VALID
1548,True,True,VALID
1549,True,True,VALID
1550,True,True,VALID
1551,True,True,VALID
1552,True,True,VALID
1553,True,True,VALID
1554,True,True,VALID
1555,True,True,VALID
1556,True,True,VALID
1557,True,True,VALID
1558,True,True,VALID
1559,True,True,VALID
1560,True,True,VALID
1561,True,True,VALID
1562,True,True,VALID
1563,True,True,VALID
1564,True,True,VALID
1565,True,True,VALID
1566,True,True,VALID
1567,True,True,VALID
1568,True,True,VALID
1569,True,True,VALID
1570,True,True,VALID
1571,True,True,VALID
1572,True,True,VALID
1573,True,True,VALID
1574,True,True,VALID
1575,True,True,VALID
1576,True,True,VALID
1577,True,True,VALID
1578,True,True,VALID
1579,True,True,VALID
1580,True,True,VALID
1581,True,True,VALID
1582,True,True,VALID
1583,True,True,VALID
1584,True,True,VALID
1585,True,True,VALID
1586,True,True,VALID
1587,True,True,VALID
1588,True,True,VALID
1589,True,True,VALID
1590,True,True,VALID
1591,True,True,VALID
1592,True,True,VALID
1593,True,True,VALID
1594,True,True,VALID
1595,True,True,VALID
1596,True,True,VALID
1597,True,True,VALID
1598,True,True,VALID
1599,True,True,VALID
1600,True,True,VALID
1601,True,True,VALID
1602,True,True,VALID
1603,True,True,VALID
1604,True,True,VALID
1605,True,True,VALID
1606,True,True,VALID
1607,True,True,VALID
1608,True,True,VALID
1609,True,True,VALID
1610,True,True,VALID
1611,True,True,VALID
1612,True,True,VALID
1613,True,True,VALID
1614,True,True,VALID
1615,True,True,VALID
1616,True,True,VALID
1617,True,True,VALID
1618,True,True,VALID
1619,True,True,VALID
1620,True,True,VALID
1621,True,True,VALID
1622,True,True,VALID
1623,True,True,VALID
1624,True,True,VALID
1625,True,True,VALID
1626,True,True,VALID
1627,True,True,VALID
1628,True,True,VALID
1629,True,True,VALID
1630,True,True,VALID
1631,True,True,VALID
1632,True,True,VALID
1633,True,True,VALID
1634,True,True,VALID
1635,True,True,VALID
1636,True,True,VALID
1637,True,True,VALID
1638,True,True,VALID
1639,True,True,VALID
1640,True,True,VALID
1641,True,True,VALID
1642,True,True,VALID
1643,True,True,VALID
1644,True,True,VALID
1645,True,True,VALID
1646,True,True,VALID
1647,True,True,VALID
1648,True,True,VALID
1649,True,True,VALID
1650,True,True,VALID
1651,True,True,VALID
1652,True,True,VALID
1653,True,True,VALID
1654,True,True,VALID
1655,True,True,VALID
1656,True,True,VALID
1657,True,True,VALID
1658,True,True,VALID
1659,True,True,VALID
1660,True,True,VALID
1661,True,True,VALID
1662,True,True,VALID
1663,True,True,VALID
1664,True,True,VALID
1665,True,True,VALID
1666,True,True,VALID
1667,True,True,VALID
1668,True,True,VALID
1669,True,True,VALID
1670,True,True,VALID
1671,True,True,VALID
1672,True,True,VALID
1673,True,True,VALID
1674,True,True,VALID
1675,True,True,VALID
1676,True,True,VALID
1677,True,True,VALID
1678,True,True,VALID
1679,True,True,VALID
1680,True,True,VALID
1681,True,True,VALID
1682,True,True,VALID
1683,True,True,VALID
1684,True,True,VALID
1685,True,True,VALID
1686,True,True,VALID
1687,True,True,VALID
1688,True,True,VALID
1689,True,True,VALID
1690,True,True,VALID
1691,True,True,VALID
1692,True,True,VALID
1693,True,True,VALID
1694,True,True,VALID
1695,True,True,VALID
1696,True,True,VALID
1697,True,True,VALID
1698,True,True,VALID
1699,True,True,VALID
1700,True,True,VALID
1701,True,True,VALID
1702,True,True,VALID
1703,True,True,VALID
1704,True,True,VALID
1705,True,True,VALID
1706,True,True,VALID
1707,True,True,VALID
1708,True,True,VALID
1709,True,True,VALID
1710,True,True,VALID
1711,True,True,VALID
1712,True,True,VALID
1713,True,True,VALID
1714,True,True,VALID
1715,True,True,VALID
1716,True,True,VALID
1717,True,True,VALID
1718,True,True,VALID
1719,True,True,VALID
1720,True,True,VALID
1721,True,True,VALID
1722,True,True,VALID
1723,True,True,VALID
1724,True,True,VALID
1725,True,True,VALID
1726,True,True,VALID
1727,True,True,VALID
1728,True,True,VALID
1729,True,True,VALID
1730,True,True,VALID
1731,True,True,VALID
1732,True,True,VALID
1733,True,True,VALID
1734,True,True,VALID
1735,True,True,VALID
1736,True,True,VALID
1737,True,True,VALID
1738,True,True,VALID
1739,True,True,VALID
1740,True,True,VALID
1741,True,True,VALID
1742,True,True,VALID
1743,True,True,VALID
1744,True,True,VALID
1745,True,True,VALID
1746,True,True,VALID
1747,True,True,VALID
1748,True,True,VALID
1749,True,True,VALID
1750,True,True,VALID
1751,True,True,VALID
1752,True,True,VALID
1753,True,True,VALID
1754,True,True,VALID
1755,True,True,VALID
1756,True,True,VALID
1757,True,True,VALID
1758,True,True,VALID
1759,True,True,VALID
1760,True,True,VALID
1761,True,True,VALID
1762,True,True,VALID
1763,True,True,VALID
1764,True,True,VALID
1765,True,True,VALID
1766,True,True,VALID
1767,True,True,VALID
1768,True,True,VALID
1769,True,True,VALID
1770,True,True,VALID
1771,True,True,VALID
1772,True,True,VALID
1773,True,True,VALID
1774,True,True,VALID
1775,True,True,VALID
1776,True,True,VALID
1777,True,True,VALID
1778,True,True,VALID
1779,True,True,VALID
1780,True,True,VALID
1781,True,True,VALID
1782,True,True,VALID
1783,True,True,VALID
1784,True,True,VALID
1785,True,True,VALID
1786,True,True,VALID
1787,True,True,VALID
1788,True,True,VALID
1789,True,True,VALID
1790,True,True,VALID
1791,True,True,VALID
1792,True,True,VALID
1793,True,True,VALID
1794,True,True,VALID
1795,True,True,VALID
1796,True,True,VALID
1797,True,True,VALID
1798,True,True,VALID
1799,True,True,VALID
1800,True,True,VALID
1801,True,True,VALID
1802,True,True,VALID
1803,True,True,VALID
1804,True,True,VALID
1805,True,True,VALID
1806,True,True,VALID
1807,True,True,VALID
1808,True,True,VALID
1809,True,True,VALID
1810,True,True,VALID
1811,True,True,VALID
1812,True,True,VALID
1813,True,True,VALID
1814,True,True,VALID
1815,True,True,VALID
1816,True,True,VALID
1817,True,True,VALID
1818,True,True,VALID
1819,True,True,VALID
1820,True,True,VALID
1821,True,True,VALID
1822,True,True,VALID
1823,True,True,VALID
1824,True,True,VALID
1825,True,True,VALID
1826,True,True,VALID
1827,True,True,VALID
1828,True,True,VALID
1829,True,True,VALID
1830,True,True,VALID
1831,True,True,VALID
1832,True,True,VALID
1833,True,True,VALID
1834,True,True,VALID
1835,True,True,VALID
1836,True,True,VALID
1837,True,True,VALID
1838,True,True,VALID
1839,True,True,VALID
1840,True,True,VALID
1841,True,True,VALID
1842,True,True,VALID
1843,True,True,VALID
1844,True,True,VALID
1845,True,True,VALID
1846,True,True,VALID
1847,True,True,VALID
1848,True,True,VALID
1849,True,True,VALID
1850,True,True,VALID
1851,True,True,VALID
1852,True,True,VALID
1853,True,True,VALID
1854,True,True,VALID
1855,True,True,VALID
1856,True,True,VALID
1857,True,True,VALID
1858,True,True,VALID
1859,True,True,VALID
1860,True,True,VALID
1861,True,True,VALID
1862,True,True,VALID
1863,True,True,VALID
1864,True,True,VALID
1865,True,True,VALID
1866,True,True,VALID
1867,True,True,VALID
1868,True,True,VALID
1869,True,True,VALID
1870,True,True,VALID
1871,True,True,VALID
1872,True,True,VALID
1873,True,True,VALID
1874,True,True,VALID
1875,True,True,VALID
1876,True,True,VALID
1877,True,True,VALID
1878,True,True,VALID
1879,True,True,VALID
1880,True,True,VALID
1881,True,True,VALID
1882,True,True,VALID
1883,True,True,VALID
1884,True,True,VALID
1885,True,True,VALID
1886,True,True,VALID
1887,True,True,VALID
1888,True,True,VALID
1889,True,True,VALID
1890,True,True,VALID
1891,True,True,VALID
1892,True,True,VALID
1893,True,True,VALID
1894,True,True,VALID
1895,True,True,VALID
1896,True,True,VALID
1897,True,True,VALID
1898,True,True,VALID
1899,True,True,VALID
1900,True,True,VALID
1901,True,True,VALID
1902,True,True,VALID
1903,True,True,VALID
1904,True,True,VALID
1905,True,True,VALID
1906,True,True,VALID
1907,True,True,VALID
1908,True,True,VALID
1909,True,True,VALID
1910,True,True,VALID
1911,True,True,VALID
1912,True,True,VALID
1913,True,True,VALID
1914,True,True,VALID
1915,True,True,VALID
1916,True,True,VALID
1917,True,True,VALID
1918,True,True,VALID
1919,True,True,VALID
1920,True,True,VALID
1921,True,True,VALID
1922,True,True,VALID
1923,True,True,VALID
1924,True,True,VALID
1925,True,True,VALID
1926,True,True,VALID
1927,True,True,VALID
1928,True,True,VALID
1929,True,True,VALID
1930,True,True,VALID
1931,True,True,VALID
1932,True,True,VALID
1933,True,True,VALID
1934,True,True,VALID
1935,True,True,VALID
1936,True,True,VALID
1937,True,True,VALID
1938,True,True,VALID
1939,True,True,VALID
1940,True,True,VALID
1941,True,True,VALID
1942,True,True,VALID
1943,True,True,VALID
1944,True,True,VALID
1945,True,True,VALID
1946,True,True,VALID
1947,True,True,VALID
1948,True,True,VALID
1949,True,True,VALID
1950,True,True,VALID
1951,True,True,VALID
1952,True,True,VALID
1953,True,True,VALID
1954,True,True,VALID
1955,True,True,VALID
1956,True,True,VALID
1957,True,True,VALID
1958,True,True,VALID
1959,True,True,VALID
1960,True,True,VALID
1961,True,True,VALID
1962,True,True,VALID
1963,True,True,VALID
1964,True,True,VALID
1965,True,True,VALID
1966,True,True,VALID
1967,True,True,VALID
1968,True,True,VALID
1969,True,True,VALID
1970,True,True,VALID
1971,True,True,VALID
1972,True,True,VALID
1973,True,True,VALID
1974,True,True,VALID
1975,True,True,VALID
1976,True,True,VALID
1977,True,True,VALID
1978,True,True,VALID
1979,True,True,VALID
1980,True,True,VALID
1981,True,True,VALID
1982,True,True,VALID
1983,True,True,VALID
1984,True,True,VALID
1985,True,True,VALID
1986,True,True,VALID
1987,True,True,VALID
1988,True,True,VALID
1989,True,True,VALID
1990,True,True,VALID
1991,True,True,VALID
1992,True,True,VALID
1993,True,True,VALID
1994,True,True,VALID
1995,True,True,VALID
1996,True,True,VALID
1997,True,True,VALID
1998,True,True,VALID
1999,True,True,VALID
2000,True,True,VALID
2001,True,True,VALID
2002,True,True,VALID
2003,True,True,VALID
2004,True,True,VALID
2005,True,True,VALID
2006,True,True,VALID
2007,True,True,VALID
2008,True,True,VALID
2009,True,True,VALID
2010,True,True,VALID
2011,True,True,VALID
2012,True,True,VALID
2013,True,True,VALID
2014,True,True,VALID
2015,True,True,VALID
2016,True,True,VALID
2017,True,True,VALID
2018,True,True,VALID
2019,True,True,VALID
2020,True,True,VALID
2021,True,True,VALID
2022,True,True,VALID
2023,True,True,VALID
2024,True,True,VALID
2025,True,True,VALID
2026,True,True,VALID
2027,True,True,VALID
2028,True,True,VALID
2029,True,True,VALID
2030,True,True,VALID
2031,True,True,VALID
2032,True,True,VALID
2033,True,True,VALID
2034,True,True,VALID
2035,True,True,VALID
2036,True,True,VALID
2037,True,True,VALID
2038,True,True,VALID
2039,True,True,VALID
2040,True,True,VALID
2041,True,True,VALID
2042,True,True,VALID
2043,True,True,VALID
2044,True,True,VALID
2045,True,True,VALID
2046,True,True,VALID
2047,True,True,VALID
2048,True,True,VALID
2049,True,True,VALID
2050,True,True,VALID
2051,True,True,VALID
2052,True,True,VALID
2053,True,True,VALID
2054,True,True,VALID
2055,True,True,VALID
2056,True,True,VALID
2057,True,True,VALID
2058,True,True,VALID
2059,True,True,VALID
2060,True,True,VALID
2061,True,True,VALID
2062,True,True,VALID
2063,True,True,VALID
2064,True,True,VALID
2065,True,True,VALID
2066,True,True,VALID
2067,True,True,VALID
2068,True,True,VALID
2069,True,True,VALID
2070,True,True,VALID
2071,True,True,VALID
2072,True,True,VALID
2073,True,True,VALID
2074,True,True,VALID
2075,True,True,VALID
2076,True,True,VALID
2077,True,True,VALID
2078,True,True,VALID
2079,True,True,VALID
2080,True,True,VALID
2081,True,True,VALID
2082,True,True,VALID
2083,True,True,VALID
2084,True,True,VALID
2085,True,True,VALID
2086,True,True,VALID
2087,True,True,VALID
2088,True,True,VALID
2089,True,True,VALID
2090,True,True,VALID
2091,True,True,VALID
2092,True,True,VALID
2093,True,True,VALID
2094,True,True,VALID
2095,True,True,VALID
2096,True,True,VALID
2097,True,True,VALID
2098,True,True,VALID
2099,True,True,VALID
2100,True,True,VALID
2101,True,True,VALID
2102,True,True,VALID
2103,True,True,VALID
2104,True,True,VALID
2105,True,True,VALID
2106,True,True,VALID
2107,True,True,VALID
2108,True,True,VALID
2109,True,True,VALID
2110,True,True,VALID
2111,True,True,VALID
2112,True,True,VALID
2113,True,True,VALID
2114,True,True,VALID
2115,True,True,VALID
2116,True,True,VALID
2117,True,True,VALID
2118,True,True,VALID
2119,True,True,VALID
2120,True,True,VALID
2121,True,True,VALID
2122,True,True,VALID
2123,True,True,VALID
2124,True,True,VALID
2125,True,True,VALID
2126,True,True,VALID
2127,True,True,VALID
2128,True,True,VALID
2129,True,True,VALID
2130,True,True,VALID
2131,True,True,VALID
2132,True,True,VALID
2133,True,True,VALID
2134,True,True,VALID
2135,True,True,VALID
2136,True,True,VALID
2137,True,True,VALID
2138,True,True,VALID
2139,True,True,VALID
2140,True,True,VALID
2141,True,True,VALID
2142,True,True,VALID
2143,True,True,VALID
2144,True,True,VALID
2145,True,True,VALID
2146,True,True,VALID
2147,True,True,VALID
2148,True,True,VALID
2149,True,True,VALID
2150,True,True,VALID
2151,True,True,VALID
2152,True,True,VALID
2153,True,True,VALID
2154,True,True,VALID
2155,True,True,VALID
2156,True,True,VALID
2157,True,True,VALID
2158,True,True,VALID
2159,True,True,VALID
2160,True,True,VALID
2161,True,True,VALID
2162,True,True,VALID
2163,True,True,VALID
2164,True,True,VALID
2165,True,True,VALID
2166,True,True,VALID
2167,True,True,VALID
2168,True,True,VALID
2169,True,True,VALID
2170,True,True,VALID
2171,True,True,VALID
2172,True,True,VALID
2173,True,True,VALID
2174,True,True,VALID
2175,True,True,VALID
2176,True,True,VALID
2177,True,True,VALID
2178,True,True,VALID
2179,True,True,VALID
2180,True,True,VALID
2181,True,True,VALID
2182,True,True,VALID
2183,True,True,VALID
2184,True,True,VALID
2185,True,True,VALID
2186,True,True,VALID
2187,True,True,VALID
2188,True,True,VALID
2189,True,True,VALID
2190,True,True,VALID
2191,True,True,VALID
2192,True,True,VALID
2193,True,True,VALID
2194,True,True,VALID
